公交,写字楼,医院,商场,地铁,学校,小区名字,建造时间,房型,楼层,每平米价格,面积
0,0,0,0,0,0,天通苑苑,2008,3室1厅,12,39874,130
0,0,0,0,0,0,公园1872,2013,4室2厅,19,79166,240
0,0,0,0,0,0,海尚湖世家,2008,3室2厅,3,36470,170
0,0,0,0,0,0,富力又一城,2009,2室2厅,26,46078,102
9,0,0,0,0,0,郝庄家园北区,2010,2室1厅,6,23569,74
13,37,22,0,1,21,京投快线·阳光花园,2010,2室1厅,19,61484,91
3,0,0,0,0,0,富力又一城,2009,2室1厅,27,49425,87
19,25,11,0,1,39,远洋沁.山水上品,2016,3室2厅,16,81481,135
14,0,0,0,0,43,雪梨澳乡,2004,4室3厅,3,78341,217
17,3,10,0,1,12,首开国风美唐,2014,2室2厅,17,47023,84
0,0,0,0,0,0,朝阳雅筑,2006,2室1厅,24,56989,93
0,0,0,0,0,0,融华世家,2011,3室2厅,25,84183,153
18,0,0,0,0,32,远见名苑,2005,2室2厅,26,74497,75
5,0,0,0,0,0,亿城西山华府,2009,4室2厅,5,77047,286
0,0,0,0,0,0,双桥北内小区,2004,3室2厅,6,30767,161
0,0,0,0,0,0,丰侨公寓,2006,2室2厅,22,137955,138
8,0,0,0,0,0,天鹅湾平,2008,3室2厅,23,60388,184
7,0,0,0,0,22,东区国际,2009,3室2厅,22,65326,199
0,0,0,0,0,0,太阳公元,2012,3室2厅,25,120516,155
0,0,0,0,0,0,龙湾别墅,2000,4室3厅,3,43478,437
5,0,0,0,0,0,菊园小区,1997,3室2厅,6,61124,98
7,49,16,0,1,32,都会华庭,2002,2室1厅,33,52985,91
0,0,0,0,0,0,龙湖唐宁ONE,2011,3室2厅,32,96853,143
0,0,0,0,0,0,上上城五期小区,2009,2室1厅,28,24025,77
6,0,0,0,0,0,天洋城,2011,3室2厅,33,27964,113
0,0,0,0,0,0,珠江峰景,2006,3室2厅,21,49580,125
0,0,0,0,0,0,龙腾苑三区,2002,3室2厅,6,41963,119
3,0,0,0,0,0,馨港庄园,2004,1室1厅,6,28985,69
0,0,0,0,0,0,海苏黎世家,2012,3室2厅,15,75555,90
0,0,0,0,0,0,融创长滩壹号,2012,2室1厅,9,48554,87
0,0,0,0,0,0,南湖园二区,2000,3室1厅,7,56403,82
26,13,7,0,1,21,领秀慧谷,2012,3室2厅,10,47600,125
21,50,29,0,3,42,新怡家园,2000,4室2厅,10,109375,160
0,0,0,0,0,0,建外SOHO,2002,1室1厅,32,48913,92
0,0,0,0,0,0,柏林爱乐,2003,2室2厅,10,47713,122
18,49,14,0,6,50,车公庄北里散盘,1993,3室1厅,7,75000,80
24,0,0,0,0,23,龙锦苑东二区,2007,2室1厅,6,37519,101
0,0,0,0,0,0,保利海德公园,2016,4室2厅,6,130681,176
0,0,0,0,0,0,甘露园南里二区,1996,2室1厅,16,52556,63
0,0,0,0,0,0,亿城西山华府,2009,4室2厅,5,76655,287
22,39,24,0,2,34,双槐里小区,1994,3室1厅,6,79487,78
4,0,0,0,0,0,九台庄园,2000,2室1厅,4,27784,198
0,0,0,0,0,0,宜山居,2014,6室2厅,3,30434,223
0,0,0,0,0,0,西山美墅馆,2004,4室2厅,3,69918,246
2,0,0,0,0,0,阳春光华,2000,3室2厅,12,118084,137
4,0,0,0,0,0,温泉花园,2001,2室1厅,6,26834,80
8,0,0,0,0,0,东贸国际花园,2013,1室1厅,27,25000,62
4,0,0,0,0,0,名佳花园四区,2000,2室2厅,6,37714,88
10,35,11,0,1,21,枫桦豪景,2003,2室1厅,16,101938,98
18,49,25,0,2,43,小关北里,1995,1室1厅,12,66941,49
29,6,10,0,1,23,幸福东区,1998,2室1厅,6,30425,89
0,0,0,0,0,0,龙锦苑一区,2006,3室1厅,6,36139,118
0,0,0,0,0,0,天通苑北一区,2005,1室1厅,17,32960,55
0,0,0,0,0,0,绿城诚园,2010,2室1厅,17,102411,91
0,0,0,0,0,0,尚峯壹號,2015,3室1厅,16,38513,148
0,0,0,0,0,0,京桥国际公馆,2006,2室1厅,18,69279,115
0,0,0,0,0,0,燕京航城,2014,2室2厅,27,25836,81
0,0,0,0,0,0,三里屯SOHO,2010,3室2厅,32,59702,209
0,0,0,0,0,0,燕京航城,2010,3室2厅,34,24504,111
0,0,0,0,0,0,欧陆经典,2001,3室2厅,26,72542,138
0,0,0,0,0,0,万年花城五期,2012,2室2厅,18,61111,90
0,0,0,0,0,0,誉天下,2012,4室3厅,6,29870,385
0,0,0,0,0,0,兴隆家园,2006,2室1厅,24,56756,74
0,0,0,0,0,0,弘北京像素,2012,1室1厅,16,39782,46
0,0,0,0,0,0,甘露园南里二区,1993,2室1厅,6,50000,58
0,0,0,0,0,0,朗琴园,2006,2室2厅,29,85299,110
0,0,0,0,0,0,展览路小区,1990,2室1厅,18,98613,65
0,0,0,0,0,0,天赐良园,2004,3室2厅,5,38009,145
0,0,0,0,0,0,保利茉莉公馆,2010,2室2厅,24,48218,85
0,0,0,0,0,0,新纪元家园,2003,2室2厅,15,117391,115
0,0,0,0,0,0,燕京航城,2013,2室2厅,34,26973,76
0,0,0,0,0,0,新安南里,1985,3室1厅,5,83333,57
0,0,0,0,0,0,旭辉26街区,2005,2室1厅,10,33333,45
0,0,0,0,0,0,广渠家园,2009,2室2厅,28,90410,129
0,0,0,0,0,0,国瑞城,2012,1室1厅,16,85483,62
0,0,0,0,0,0,武夷花园（荔景园）,2000,2室1厅,12,47402,99
0,0,0,0,0,0,万润家园,2004,2室1厅,12,50505,99
0,0,0,0,0,0,时代紫芳,2002,2室1厅,25,58333,72
0,0,0,0,0,0,金地朗悦,2011,3室1厅,9,35955,89
0,0,0,0,0,0,亿城燕西华府,2016,3室2厅,1,56410,585
0,0,0,0,0,0,加州水郡四期,2000,1室1厅,11,27241,58
0,0,0,0,0,0,富力城A区,2004,4室2厅,32,97142,175
0,0,0,0,0,0,东方夏威夷,2008,4室2厅,2,27397,365
0,0,0,0,0,0,广阳郡九号,2015,3室2厅,7,39568,139
15,0,0,0,0,30,新源南路小区,1983,1室1厅,16,78757,44
9,0,0,0,0,0,卡布其诺,2005,3室1厅,9,67673,121
4,6,5,0,1,15,翠成馨园,2007,3室2厅,14,45736,129
4,0,0,0,0,0,世茂奥临花园,2006,2室2厅,15,63749,173
12,0,0,0,0,0,蓝星花园,2007,3室1厅,6,37628,97
13,47,19,0,1,32,爱这城,2009,4室1厅,14,59933,151
4,0,0,0,0,0,名佳花园一区,2002,1室1厅,6,46288,56
7,6,4,0,1,9,北大地,1989,2室1厅,6,51863,62
2,0,0,0,0,0,万城华府,2006,3室3厅,6,127035,307
8,48,8,0,1,16,建外SOHO,2006,3室2厅,29,42750,200
14,28,11,0,1,9,明天第一城7号院,2007,1室1厅,21,31849,49
12,0,0,0,0,0,粮祥云国际生活区（别墅）,2013,8室3厅,2,76452,327
22,28,11,0,1,43,八角南路,1981,2室1厅,6,39091,54
8,0,0,0,0,0,银枫家园,2001,3室2厅,9,47120,134
11,25,11,0,2,45,华盛乐章,2000,3室1厅,23,61689,110
14,49,7,0,2,23,保利央公园,2014,4室2厅,25,110344,145
10,0,0,0,0,0,北街家园,2009,2室1厅,18,37111,70
13,7,8,0,3,8,新龙城,2004,1室1厅,20,42127,47
0,0,0,0,0,0,上上城四期,2008,2室1厅,32,24418,86
19,50,9,0,3,28,裕东里,1984,1室1厅,6,117136,46
0,0,0,0,0,0,花家地西里一区,1997,2室1厅,18,57534,73
0,0,0,0,0,0,马甸南村,1988,2室1厅,6,117543,57
0,0,0,0,0,0,远洋万和城,2009,2室1厅,21,94993,89
0,0,0,0,0,0,芍药居北里,1998,2室1厅,24,72207,68
0,0,0,0,0,0,弘·由山由谷,2016,1室1厅,13,18000,50
0,0,0,0,0,0,展春园,1986,2室1厅,6,70833,58
0,0,0,0,0,0,恩济里小区,1999,2室1厅,6,65591,93
0,0,0,0,0,0,九龙花园,2003,1室1厅,23,59382,67
0,0,0,0,0,0,尚峯壹號,2016,2室2厅,22,38504,107
0,0,0,0,0,0,首开智慧社,2011,2室2厅,17,43829,87
0,0,0,0,0,0,海特花园,2000,1室1厅,16,42424,66
0,0,0,0,0,0,广阳郡九号,2016,3室2厅,10,38848,139
0,0,0,0,0,0,华远裘马四季,2013,4室2厅,15,57894,190
0,0,0,0,0,0,瑞丽江畔丽水园,2005,3室2厅,10,62134,137
0,0,0,0,0,0,红玺台,2011,3室2厅,25,119047,168
0,0,0,0,0,0,芍药居北里,2004,2室1厅,24,66315,95
0,0,0,0,0,0,北辰绿色家园拂林园,2003,3室2厅,30,54767,164
0,0,0,0,0,0,远见名苑,2004,2室2厅,14,86917,90
0,0,0,0,0,0,龙山华府,2013,4室2厅,12,43119,109
0,0,0,0,0,0,汇元上城,2016,1室1厅,18,7516,60
0,0,0,0,0,0,钓鱼台七号院,2009,3室2厅,13,183817,316
0,0,0,0,0,0,名流花园,1998,2室1厅,6,39877,75
0,0,0,0,0,0,紫竹花园,2001,4室2厅,29,58035,224
0,0,0,0,0,0,远洋沁.山水上品,2011,3室2厅,19,85106,141
0,0,0,0,0,0,龙湖香醍漫步,2012,4室3厅,1,41450,193
0,0,0,0,0,0,万泉新新家园,2003,3室2厅,6,111647,166
0,0,0,0,0,0,石佛营西里,1999,2室1厅,15,48028,70
0,0,0,0,0,0,康斯丹郡,2004,2室2厅,8,59177,101
0,0,0,0,0,0,东亚奥北心,2007,2室1厅,31,29017,90
0,0,0,0,0,0,马坡花园,2002,2室2厅,6,34951,103
0,0,0,0,0,0,星河湾,2007,4室2厅,12,74331,374
0,0,0,0,0,0,郁花园二里,2002,1室1厅,7,38971,65
0,0,0,0,0,0,通用时代国际公寓,2002,4室3厅,29,57471,348
0,0,0,0,0,0,百泉花园,2011,2室1厅,9,13513,74
0,0,0,0,0,0,保利央公园,2014,4室2厅,25,106749,148
0,0,0,0,0,0,夏威夷南岸,2009,3室2厅,24,25781,128
0,0,0,0,0,0,富力桃园,2008,3室2厅,25,57106,158
0,0,0,0,0,0,霄云里8号,2008,1室1厅,16,41739,69
0,0,0,0,0,0,翠屏南里,2005,2室1厅,6,37296,88
0,0,0,0,0,0,二里庄小区,1992,2室1厅,6,82585,56
0,0,0,0,0,0,悠唐麒麟公馆,2010,2室2厅,24,85820,134
0,0,0,0,0,0,纳丹堡,2010,1室1厅,17,23484,66
0,0,0,0,0,0,泰和宜园,2005,1室1厅,11,29838,62
0,0,0,0,0,0,大悦公寓,2010,1室2厅,32,38333,90
0,0,0,0,0,0,定慧东里,1998,2室1厅,5,65762,59
0,0,0,0,0,0,新康园,2003,2室1厅,33,55890,73
0,0,0,0,0,0,弘新奇世界御马坊,2016,1室1厅,22,16393,61
0,0,0,0,0,0,旭辉26街区,2016,1室1厅,9,28125,32
0,0,0,0,0,0,银泰心柏悦府,2006,2室2厅,63,139919,242
0,0,0,0,0,0,加州水郡四期,2011,1室1厅,11,26896,58
0,0,0,0,0,0,北街家园五区,2010,2室2厅,18,40449,89
0,0,0,0,0,0,沿海赛洛城,2007,2室2厅,24,51506,78
0,0,0,0,0,0,京通苑,2000,2室1厅,18,39971,84
0,0,0,0,0,0,上上城五期小区,2009,3室2厅,18,20504,119
0,0,0,0,0,0,茂华璟公馆,2007,5室2厅,5,70133,285
0,0,0,0,0,0,黄寺大街24号院,1995,2室1厅,6,101666,60
0,0,0,0,0,0,望园东里,2005,1室1厅,24,50000,58
0,0,0,0,0,0,太阳公元,2009,4室2厅,22,121363,220
0,0,0,0,0,0,亿城西山华府,2009,5室2厅,7,85820,268
0,0,0,0,0,0,望兴居,2000,2室2厅,7,57343,108
0,0,0,0,0,0,皂君东里,1981,3室1厅,6,79411,68
0,0,0,0,0,0,永定路西里小区,1988,1室1厅,6,100021,46
0,0,0,0,0,0,丽水莲花,2006,2室2厅,28,83905,105
0,0,0,0,0,0,恩济里小区,1995,1室1厅,6,79310,44
0,0,0,0,0,0,国风上观,2010,4室2厅,27,73087,230
0,0,0,0,0,0,首城国际心,2010,2室2厅,28,93103,87
0,0,0,0,0,0,芳古园一区,1994,3室1厅,25,59760,78
0,0,0,0,0,0,青城庄园二期,2014,2室1厅,26,14520,73
0,0,0,0,0,0,和乔丽晶一期,2000,3室2厅,22,69444,360
0,0,0,0,0,0,北京苏活,2015,2室2厅,6,26666,66
0,0,0,0,0,0,金世纪嘉园,2004,1室1厅,21,70180,71
0,0,0,0,0,0,CAGO寓所泰花园二期,2012,1室1厅,21,29725,87
0,0,0,0,0,0,丽都东镇·滨河一号,2009,2室1厅,9,68421,95
0,0,0,0,0,0,银河湾一期,2011,3室2厅,19,67264,223
0,0,0,0,0,0,福城五期,2012,2室1厅,28,21333,75
0,0,0,0,0,0,徜徉集,2014,3室2厅,18,41696,138
0,0,0,0,0,0,夏威夷北岸,2007,3室2厅,32,23629,124
0,0,0,0,0,0,观澳园,2005,3室2厅,6,60873,125
0,0,0,0,0,0,龙腾苑四区,2003,3室2厅,6,37007,127
0,0,0,0,0,0,华威西里,1993,1室1厅,18,50955,47
0,0,0,0,0,0,嘉园一里,2000,1室1厅,20,49056,53
0,0,0,0,0,0,苹果社区,2000,3室1厅,26,75238,105
0,0,0,0,0,0,铁花溪渡,2015,2室2厅,18,40116,86
0,0,0,0,0,0,北京方糖,2013,1室2厅,8,37735,53
0,0,0,0,0,0,西引力,2005,2室1厅,16,45774,71
0,0,0,0,0,0,天资璟庭,2013,3室2厅,16,31196,117
0,0,0,0,0,0,紫御华府,2014,5室3厅,6,88724,541
0,0,0,0,0,0,嘉铭桐城,2002,3室1厅,28,77536,138
0,0,0,0,0,0,今典花园,2004,3室2厅,25,86970,126
0,0,0,0,0,0,甘露园南里一区,1995,3室1厅,6,44642,74
0,0,0,0,0,0,荣丰2008,2007,1室1厅,16,98207,41
0,0,0,0,0,0,西便门东里,1983,2室1厅,6,85714,56
0,0,0,0,0,0,铁二区,1990,2室1厅,18,89399,78
0,0,0,0,0,0,新壁街小区,2004,2室1厅,6,104834,69
0,0,0,0,0,0,新街口西里三区,2004,2室2厅,6,84269,89
0,0,0,0,0,0,山水文园三期,2008,3室2厅,12,74944,162
0,0,0,0,0,0,首创公园城,2015,4室2厅,21,35164,182
0,0,0,0,0,0,双兴北区,1995,1室1厅,6,31159,69
0,0,0,0,0,0,合生国际花园,2008,3室2厅,18,75820,132
0,0,0,0,0,0,西翠路12号院,1991,2室1厅,18,92063,63
0,0,0,0,0,0,珠江·拉维小镇,2010,2室2厅,9,41666,96
0,0,0,0,0,0,亚奥金茂悦,2013,3室2厅,10,79617,157
0,0,0,0,0,0,梅园小区（大兴）,1996,2室1厅,4,49358,78
0,0,0,0,0,0,华鸿家园,2009,3室2厅,5,61320,106
0,0,0,0,0,0,媒体村天畅园,2008,2室2厅,32,52830,106
0,0,0,0,0,0,时代绿荫,2006,2室1厅,28,63176,104
0,0,0,0,0,0,怡海花园富泽园,1998,2室2厅,6,56965,100
0,0,0,0,0,0,天时名苑,2010,4室2厅,20,46632,193
0,0,0,0,0,0,三环新城,2007,2室1厅,22,50077,97
0,0,0,0,0,0,幸福二村,1999,2室1厅,6,70619,75
0,0,0,0,0,0,保利嘉园,2010,2室1厅,12,36067,89
0,0,0,0,0,0,方恒国际心,2008,1室1厅,29,41428,70
0,0,0,0,0,0,城市广场,1995,3室2厅,26,42320,161
0,0,0,0,0,0,海润国际,2003,2室2厅,17,58699,128
0,0,0,0,0,0,天资璟庭,2016,3室2厅,16,29914,117
0,0,0,0,0,0,海雅园,1999,3室2厅,19,68750,160
0,0,0,0,0,0,海云轩,2000,2室1厅,22,64493,116
0,0,0,0,0,0,芍药居北里,2008,2室1厅,28,72370,93
0,0,0,0,0,0,广阳郡九号,2015,3室2厅,7,43884,139
0,0,0,0,0,0,龙腾苑六区,2003,2室1厅,6,37438,99
0,0,0,0,0,0,北京华贸城,2010,2室2厅,27,78125,96
0,0,0,0,0,0,首开国风美唐朗观,2012,2室2厅,11,54239,92
0,0,0,0,0,0,潮白河孔雀城,2012,5室2厅,3,27272,330
0,0,0,0,0,0,首城双景,2013,2室2厅,16,55369,63
0,0,0,0,0,0,媒体村天畅园,2008,2室2厅,32,52830,106
0,0,0,0,0,0,三星庄园,2004,2室2厅,10,45673,104
0,0,0,0,0,0,大河庄苑,2005,3室1厅,18,114864,148
0,0,0,0,0,0,澳洲康都,2007,1室1厅,28,72222,45
0,0,0,0,0,0,本家润园,2005,1室1厅,18,82608,46
0,0,0,0,0,0,仓上小区,2003,2室1厅,6,35807,77
0,0,0,0,0,0,东方雅苑（CBD传奇）,2007,2室1厅,25,70731,82
0,0,0,0,0,0,领秀新硅谷,2012,4室2厅,5,79900,153
0,0,0,0,0,0,保利金泉广场,2008,2室1厅,30,69422,94
0,0,0,0,0,0,胜古北里,1979,3室,5,62299,56
0,0,0,0,0,0,西山国际城,2011,1室1厅,6,23823,68
0,0,0,0,0,0,富力城B区,2005,3室1厅,16,87978,125
0,0,0,0,0,0,千鹤家园,2002,3室1厅,25,72155,139
0,0,0,0,0,0,林肯公园二期,2012,2室2厅,22,40000,120
0,0,0,0,0,0,丽都壹号,2011,2室2厅,20,63106,103
0,0,0,0,0,0,昌盛园一区,2008,2室1厅,6,31815,82
0,0,0,0,0,0,上东三角洲,2004,3室2厅,20,48212,135
0,0,0,0,0,0,望馨花园,2003,2室1厅,28,65842,99
0,0,0,0,0,0,天洋城4代（别墅,2013,3室2厅,34,29435,124
0,0,0,0,0,0,华澳心,2002,3室2厅,28,60185,216
0,0,0,0,0,0,富力城十号,2012,4室2厅,21,111111,288
0,0,0,0,0,0,主场浩运园,2007,2室1厅,24,72393,62
0,0,0,0,0,0,四方景园一区,2002,2室1厅,24,45714,105
0,0,0,0,0,0,翠微2号院,1983,2室1厅,5,100000,48
0,0,0,0,0,0,欧陆经典,2000,2室2厅,20,64621,119
0,0,0,0,0,0,福城五期,2009,2室2厅,28,23333,90
0,0,0,0,0,0,双榆树北路,2000,1室1厅,6,75000,42
0,0,0,0,0,0,卡法国际,2016,2室1厅,8,23207,53
0,0,0,0,0,0,铭科苑,2000,2室1厅,18,53157,78
0,0,0,0,0,0,天赐良园,2004,3室2厅,6,40098,122
0,0,0,0,0,0,尚峯壹號,2012,4室2厅,19,37912,182
0,0,0,0,0,0,豆瓣胡同,2003,1室1厅,21,116633,56
0,0,0,0,0,0,弘善家园,2010,2室1厅,26,49461,79
0,0,0,0,0,0,北辰·香麓,2008,4室2厅,3,49145,234
0,0,0,0,0,0,国风上观,2011,4室2厅,27,82969,229
0,0,0,0,0,0,富力城E区,2007,2室1厅,18,84745,120
0,0,0,0,0,0,八达岭孔雀城（住宅）,2016,2室2厅,18,9200,75
0,0,0,0,0,0,时尚街区东区,2007,2室1厅,21,48507,67
0,0,0,0,0,0,Moma万万树,2012,6室2厅,3,27272,550
0,0,0,0,0,0,陶然北岸,2004,1室,16,97600,61
0,0,0,0,0,0,北京新天地,2004,1室1厅,28,43032,60
0,0,0,0,0,0,观景园,2011,2室1厅,6,57961,91
0,0,0,0,0,0,柏林爱乐,2008,1室,21,54925,67
0,0,0,0,0,0,红庙北里,1985,2室1厅,7,47760,57
0,0,0,0,0,0,世界名园,2008,2室2厅,6,14436,104
0,0,0,0,0,0,温哥华森林,2000,5室2厅,3,29925,401
0,0,0,0,0,0,天洋城,2011,2室1厅,18,30208,96
0,0,0,0,0,0,看丹苑,2000,1室1厅,16,45565,61
0,0,0,0,0,0,庄维花园,2002,2室1厅,24,45454,88
0,0,0,0,0,0,北礼士路小区,1993,3室1厅,14,88200,84
0,0,0,0,0,0,熙湖,2008,2室2厅,12,53082,117
0,0,0,0,0,0,首尔·甜城,2015,2室1厅,33,28488,86
0,0,0,0,0,0,梵谷水郡,2008,2室1厅,24,57012,88
0,0,0,0,0,0,誉天下,2009,5室3厅,4,30789,380
0,0,0,0,0,0,海晟名苑,2004,3室2厅,17,99502,151
0,0,0,0,0,0,芙蓉里小区,1996,2室1厅,6,76411,60
0,0,0,0,0,0,西山洋房,2008,2室1厅,4,37142,35
0,0,0,0,0,0,东一时区,2006,2室1厅,24,39324,86
0,0,0,0,0,0,爱这城,2008,2室2厅,18,63793,87
0,0,0,0,0,0,紫芳园三区,2008,1室1厅,19,70577,68
0,0,0,0,0,0,新华联运河湾,2012,1室1厅,24,54000,50
0,0,0,0,0,0,硅谷先锋,2002,2室1厅,6,50000,74
0,0,0,0,0,0,万年花城四期,2008,3室1厅,13,64890,131
0,0,0,0,0,0,纳丹堡,2010,1室1厅,18,26515,66
0,0,0,0,0,0,八达岭孔雀城英国宫（住宅）,2016,3室2厅,6,10526,95
0,0,0,0,0,0,月季园（海淀）,1997,3室2厅,20,64144,91
0,0,0,0,0,0,东升园,2000,3室2厅,20,86021,153
0,0,0,0,0,0,住欣家园,2010,2室1厅,26,29550,89
0,0,0,0,0,0,新华街五里,1990,2室1厅,6,50344,60
0,0,0,0,0,0,鲁能钓鱼台美高梅,2000,2室2厅,18,82916,48
0,0,0,0,0,0,远洋自然,2006,3室1厅,11,54873,147
0,0,0,0,0,0,领秀新硅谷,2012,3室1厅,5,92105,114
0,0,0,0,0,0,诗景长安,2010,1室1厅,27,51724,58
0,0,0,0,0,0,安宁佳园,2007,2室1厅,18,65373,85
0,0,0,0,0,0,丽都水岸,2005,3室2厅,20,62500,200
0,0,0,0,0,0,石园东区,1998,2室1厅,6,31578,76
0,0,0,0,0,0,金福家园一期,2001,1室1厅,18,44016,61
0,0,0,0,0,0,华纺易城,2010,2室2厅,18,61956,92
0,0,0,0,0,0,万城华府,2004,4室3厅,5,152573,341
0,0,0,0,0,0,东亚五环国际,2013,2室1厅,19,32391,92
0,0,0,0,0,0,东花市北里区,1996,3室2厅,6,75000,110
0,0,0,0,0,0,华瀚国际,2011,4室2厅,21,64566,254
0,0,0,0,0,0,沿海赛洛城,1900,2室1厅,4,61512,83
0,0,0,0,0,0,鲁艺上河村,2003,4室2厅,9,111383,224
0,0,0,0,0,0,京贸国际城,2011,2室2厅,35,70422,78
0,0,0,0,0,0,鲁能7号院润园,2000,3室2厅,7,34523,168
0,0,0,0,0,0,古城北路,1982,2室1厅,6,45305,52
0,0,0,0,0,0,远洋万和城,2010,4室2厅,21,87108,287
0,0,0,0,0,0,幸福一村,2000,5室2厅,6,62321,270
0,0,0,0,0,0,福佳蜜码空间,2015,3室2厅,13,14366,71
0,0,0,0,0,0,富河园,1994,2室1厅,6,45612,87
0,0,0,0,0,0,长安驿,2007,1室1厅,30,61224,98
0,0,0,0,0,0,法华寺南里小区,1993,2室1厅,6,73333,75
0,0,0,0,0,0,卧龙小区,1996,3室1厅,6,76106,113
0,0,0,0,0,0,名流花园,1998,2室1厅,6,39877,75
0,0,0,0,0,0,安苑北里,1989,3室1厅,25,66666,81
0,0,0,0,0,0,珠江·壹千栋,2008,4室3厅,3,27093,406
0,0,0,0,0,0,星岛嘉园三期,2001,3室2厅,5,38271,162
0,0,0,0,0,0,怡景园,1999,3室2厅,15,59997,193
0,0,0,0,0,0,民岳家园,2003,2室2厅,22,42120,101
0,0,0,0,0,0,DearVilla,2006,4室3厅,2,71969,396
0,0,0,0,0,0,京科苑,2002,3室2厅,6,25700,128
0,0,0,0,0,0,永泰园,1998,1室1厅,6,66787,55
0,0,0,0,0,0,双榆树北里,1985,3室1厅,6,95279,57
0,0,0,0,0,0,陶然北岸,2006,3室2厅,19,100354,116
0,0,0,0,0,0,北街家园五区,2009,2室1厅,18,35595,90
0,0,0,0,0,0,华润悦景湾,2016,3室2厅,21,34624,68
0,0,0,0,0,0,柏林爱乐,2010,3室2厅,11,53478,131
0,0,0,0,0,0,期颐百年,2010,2室1厅,9,37383,107
0,0,0,0,0,0,大西洋新城F区,2005,3室2厅,6,97351,147
0,0,0,0,0,0,望都家园,2000,2室2厅,6,40449,89
0,0,0,0,0,0,金港国际,2005,3室2厅,7,67867,162
0,0,0,0,0,0,世茂工三,2011,1室1厅,25,61538,78
0,0,0,0,0,0,百万庄午区,1984,3室1厅,5,82906,98
0,0,0,0,0,0,海晟国际公寓,2008,1室1厅,23,82352,68
0,0,0,0,0,0,UHN国际村,2008,1室,21,78260,46
0,0,0,0,0,0,万恒家园,2003,2室2厅,6,48462,66
0,0,0,0,0,0,强佑清河新城,2009,3室2厅,27,60283,141
0,0,0,0,0,0,北京方糖,2013,1室1厅,8,42622,61
0,0,0,0,0,0,太阳公元,2012,3室2厅,29,120516,155
0,0,0,0,0,0,地铁古城家园,2000,3室1厅,24,32882,111
0,0,0,0,0,0,保利央公园,2012,3室2厅,25,104477,134
0,0,0,0,0,0,大河庄苑,2005,3室2厅,11,99880,142
0,0,0,0,0,0,远见名苑,2004,2室1厅,26,82476,84
0,0,0,0,0,0,甘露园南里一区,2001,2室1厅,6,43659,96
0,0,0,0,0,0,贾家花园甲15号院,2009,3室2厅,27,58200,162
0,0,0,0,0,0,隆远阁,2008,1室1厅,16,72111,66
0,0,0,0,0,0,东湖湾,2010,3室2厅,32,90643,171
0,0,0,0,0,0,天洋城,2011,2室1厅,33,27940,72
0,0,0,0,0,0,天洋城,2008,2室2厅,31,28261,87
0,0,0,0,0,0,本家润园,2005,1室1厅,18,89762,47
0,0,0,0,0,0,汤HOUSE,2009,3室2厅,3,21126,142
0,0,0,0,0,0,福城五期,2009,2室2厅,18,22959,98
0,0,0,0,0,0,弘新奇世界御马坊,2016,1室2厅,6,15211,71
0,0,0,0,0,0,新起点嘉园,2003,2室1厅,20,107371,62
0,0,0,0,0,0,橡树湾,2014,2室2厅,25,90000,100
0,0,0,0,0,0,北辰绿色家园拂林园,2003,3室2厅,30,54767,164
0,0,0,0,0,0,金第万科朗润园,2013,2室1厅,18,56470,85
0,0,0,0,0,0,提香草堂,2008,5室2厅,3,31351,262
0,0,0,0,0,0,东方瑞景,2004,2室1厅,27,61195,139
0,0,0,0,0,0,西潞苑,2000,1室1厅,6,43029,58
0,0,0,0,0,0,前进花园玉兰苑,2008,4室2厅,6,37960,92
0,0,0,0,0,0,上上城四期,2009,2室1厅,28,23000,100
0,0,0,0,0,0,雍景四季,2009,2室2厅,25,68081,133
0,0,0,0,0,0,天资璟庭,2015,3室2厅,27,28924,93
0,0,0,0,0,0,国铁建·原香小镇,2010,2室1厅,10,30681,88
0,0,0,0,0,0,观山园,2004,3室2厅,11,106060,165
0,0,0,0,0,0,阳光上东,2007,3室2厅,24,72150,194
0,0,0,0,0,0,千鹤家园,2002,2室1厅,25,64655,116
0,0,0,0,0,0,苹果社区,2005,4室2厅,27,74587,161
0,0,0,0,0,0,温泉花园,2001,2室2厅,6,27362,91
0,0,0,0,0,0,太阳公元,2012,3室2厅,29,113362,141
0,0,0,0,0,0,金惠园三里,2006,3室2厅,6,40277,108
0,0,0,0,0,0,北三环路40号院,1999,2室1厅,18,74951,83
0,0,0,0,0,0,星河湾,2009,4室2厅,31,73863,352
0,0,0,0,0,0,星河湾,2008,4室2厅,16,63750,627
0,0,0,0,0,0,丽都壹号,1989,3室2厅,21,67753,138
0,0,0,0,0,0,怡馨家园,2004,3室2厅,18,36752,117
0,0,0,0,0,0,华清嘉园,2012,1室1厅,18,96363,55
0,0,0,0,0,0,卡尔生活馆,2001,4室3厅,1,35507,276
0,0,0,0,0,0,瑞丽江畔,2005,3室1厅,21,54044,115
0,0,0,0,0,0,金地名京,2008,2室2厅,11,101325,77
0,0,0,0,0,0,檀香府,2016,3室2厅,9,44444,135
0,0,0,0,0,0,后现代城,2008,3室2厅,27,60000,130
0,0,0,0,0,0,天洋城,2009,3室2厅,26,30163,122
0,0,0,0,0,0,方庄六号,2007,3室2厅,17,59419,148
0,0,0,0,0,0,三山新新家园,2006,3室1厅,6,35789,95
0,0,0,0,0,0,紫辰悦府,2012,2室2厅,28,18292,82
